Время,Координата,Сера
5224.63,681.818,127
5224.63,696.97,127
5224.63,712.121,127
5224.63,727.273,127
5224.63,742.424,127
5224.63,757.576,127
5224.63,772.727,127
5224.63,787.879,127
5224.63,803.03,127
5224.63,818.182,127
5224.63,833.333,127
5224.63,848.485,127
5224.63,863.636,127
5224.63,878.788,127
5224.63,893.939,127
5224.63,909.091,127
5224.63,924.242,127
5224.63,939.394,127
5224.63,954.545,127
5224.63,969.697,127
5224.63,984.848,127
5224.63,1000,127
5224.63,1015.15,127
5224.63,1030.3,127
5224.63,1045.45,127
5224.63,1060.61,127
5224.63,1075.76,127
5224.63,1090.91,127
5224.63,1106.06,127
5224.63,1121.21,127
5224.63,1136.36,127
5224.63,1151.52,127
5224.63,1166.67,127
5224.63,1181.82,127
5224.63,1196.97,127
5224.63,1212.12,127
5224.63,1227.27,127
5224.63,1242.42,127
5224.63,1257.58,127
5224.63,1272.73,127
5224.63,1287.88,127
5224.63,1303.03,127
5224.63,1318.18,127
5224.63,1333.33,127
5224.63,1348.48,127
5224.63,1363.64,127
5224.63,1378.79,127
5224.63,1393.94,127
5224.63,1409.09,127
5224.63,1424.24,127
5224.63,1439.39,127
5224.63,1454.55,127
5224.63,1469.7,127
5224.63,1484.85,127
5224.63,1500,127
5235.29,0,130
5235.29,15.1515,130
5235.29,30.303,130
5235.29,45.4545,127
5235.29,60.6061,127
5235.29,75.7576,127
5235.29,90.9091,127
5235.29,106.061,127
5235.29,121.212,127
5235.29,136.364,127
5235.29,151.515,127
5235.29,166.667,127
5235.29,181.818,127
5235.29,196.97,127
5235.29,212.121,127
5235.29,227.273,127
5235.29,242.424,127
5235.29,257.576,127
5235.29,272.727,127
5235.29,287.879,127
5235.29,303.03,127
5235.29,318.182,127
5235.29,333.333,127
5235.29,348.485,127
5235.29,363.636,127
5235.29,378.788,127
5235.29,393.939,127
5235.29,409.091,127
5235.29,424.242,127
5235.29,439.394,127
5235.29,454.545,127
5235.29,469.697,127
5235.29,484.848,127
5235.29,500,127
5235.29,515.152,127
5235.29,530.303,127
5235.29,545.455,127
5235.29,560.606,127
5235.29,575.758,127
5235.29,590.909,127
5235.29,606.061,127
5235.29,621.212,127
5235.29,636.364,127
5235.29,651.515,127
5235.29,666.667,127
5235.29,681.818,127
5235.29,696.97,127
5235.29,712.121,127
5235.29,727.273,127
5235.29,742.424,127
5235.29,757.576,127
5235.29,772.727,127
5235.29,787.879,127
5235.29,803.03,127
5235.29,818.182,127
5235.29,833.333,127
5235.29,848.485,127
5235.29,863.636,127
5235.29,878.788,127
5235.29,893.939,127
5235.29,909.091,127
5235.29,924.242,127
5235.29,939.394,127
5235.29,954.545,127
5235.29,969.697,127
5235.29,984.848,127
5235.29,1000,127
5235.29,1015.15,127
5235.29,1030.3,127
5235.29,1045.45,127
5235.29,1060.61,127
5235.29,1075.76,127
5235.29,1090.91,127
5235.29,1106.06,127
5235.29,1121.21,127
5235.29,1136.36,127
5235.29,1151.52,127
5235.29,1166.67,127
5235.29,1181.82,127
5235.29,1196.97,127
5235.29,1212.12,127
5235.29,1227.27,127
5235.29,1242.42,127
5235.29,1257.58,127
5235.29,1272.73,127
5235.29,1287.88,127
5235.29,1303.03,127
5235.29,1318.18,127
5235.29,1333.33,127
5235.29,1348.48,127
5235.29,1363.64,127
5235.29,1378.79,127
5235.29,1393.94,127
5235.29,1409.09,127
5235.29,1424.24,127
5235.29,1439.39,127
5235.29,1454.55,127
5235.29,1469.7,127
5235.29,1484.85,127
5235.29,1500,127
5245.95,0,130
5245.95,15.1515,130
5245.95,30.303,130
5245.95,45.4545,130
5245.95,60.6061,127
5245.95,75.7576,127
5245.95,90.9091,127
5245.95,106.061,127
5245.95,121.212,127
5245.95,136.364,127
5245.95,151.515,127
5245.95,166.667,127
5245.95,181.818,127
5245.95,196.97,127
5245.95,212.121,127
5245.95,227.273,127
5245.95,242.424,127
5245.95,257.576,127
5245.95,272.727,127
5245.95,287.879,127
5245.95,303.03,127
5245.95,318.182,127
5245.95,333.333,127
5245.95,348.485,127
5245.95,363.636,127
5245.95,378.788,127
5245.95,393.939,127
5245.95,409.091,127
5245.95,424.242,127
5245.95,439.394,127
5245.95,454.545,127
5245.95,469.697,127
5245.95,484.848,127
5245.95,500,127
5245.95,515.152,127
5245.95,530.303,127
5245.95,545.455,127
5245.95,560.606,127
5245.95,575.758,127
5245.95,590.909,127
5245.95,606.061,127
5245.95,621.212,127
5245.95,636.364,127
5245.95,651.515,127
5245.95,666.667,127
5245.95,681.818,127
5245.95,696.97,127
5245.95,712.121,127
5245.95,727.273,127
5245.95,742.424,127
5245.95,757.576,127
5245.95,772.727,127
5245.95,787.879,127
5245.95,803.03,127
5245.95,818.182,127
5245.95,833.333,127
5245.95,848.485,127
5245.95,863.636,127
5245.95,878.788,127
5245.95,893.939,127
5245.95,909.091,127
5245.95,924.242,127
5245.95,939.394,127
5245.95,954.545,127
5245.95,969.697,127
5245.95,984.848,127
5245.95,1000,127
5245.95,1015.15,127
5245.95,1030.3,127
5245.95,1045.45,127
5245.95,1060.61,127
5245.95,1075.76,127
5245.95,1090.91,127
5245.95,1106.06,127
5245.95,1121.21,127
5245.95,1136.36,127
5245.95,1151.52,127
5245.95,1166.67,127
5245.95,1181.82,127
5245.95,1196.97,127
5245.95,1212.12,127
5245.95,1227.27,127
5245.95,1242.42,127
5245.95,1257.58,127
5245.95,1272.73,127
5245.95,1287.88,127
5245.95,1303.03,127
5245.95,1318.18,127
5245.95,1333.33,127
5245.95,1348.48,127
5245.95,1363.64,127
5245.95,1378.79,127
5245.95,1393.94,127
5245.95,1409.09,127
5245.95,1424.24,127
5245.95,1439.39,127
5245.95,1454.55,127
5245.95,1469.7,127
5245.95,1484.85,127
5245.95,1500,127
5256.62,0,130
5256.62,15.1515,130
5256.62,30.303,130
5256.62,45.4545,130
5256.62,60.6061,130
5256.62,75.7576,127
5256.62,90.9091,127
5256.62,106.061,127
5256.62,121.212,127
5256.62,136.364,127
5256.62,151.515,127
5256.62,166.667,127
5256.62,181.818,127
5256.62,196.97,127
5256.62,212.121,127
5256.62,227.273,127
5256.62,242.424,127
5256.62,257.576,127
5256.62,272.727,127
5256.62,287.879,127
5256.62,303.03,127
5256.62,318.182,127
5256.62,333.333,127
5256.62,348.485,127
5256.62,363.636,127
5256.62,378.788,127
5256.62,393.939,127
5256.62,409.091,127
5256.62,424.242,127
5256.62,439.394,127
5256.62,454.545,127
5256.62,469.697,127
5256.62,484.848,127
5256.62,500,127
5256.62,515.152,127
5256.62,530.303,127
5256.62,545.455,127
5256.62,560.606,127
5256.62,575.758,127
5256.62,590.909,127
5256.62,606.061,127
5256.62,621.212,127
5256.62,636.364,127
5256.62,651.515,127
5256.62,666.667,127
5256.62,681.818,127
5256.62,696.97,127
5256.62,712.121,127
5256.62,727.273,127
5256.62,742.424,127
5256.62,757.576,127
5256.62,772.727,127
5256.62,787.879,127
5256.62,803.03,127
5256.62,818.182,127
5256.62,833.333,127
5256.62,848.485,127
5256.62,863.636,127
5256.62,878.788,127
5256.62,893.939,127
5256.62,909.091,127
5256.62,924.242,127
5256.62,939.394,127
5256.62,954.545,127
5256.62,969.697,127
5256.62,984.848,127
5256.62,1000,127
5256.62,1015.15,127
5256.62,1030.3,127
5256.62,1045.45,127
5256.62,1060.61,127
5256.62,1075.76,127
5256.62,1090.91,127
5256.62,1106.06,127
5256.62,1121.21,127
5256.62,1136.36,127
5256.62,1151.52,127
5256.62,1166.67,127
5256.62,1181.82,127
5256.62,1196.97,127
5256.62,1212.12,127
5256.62,1227.27,127
5256.62,1242.42,127
5256.62,1257.58,127
5256.62,1272.73,127
5256.62,1287.88,127
5256.62,1303.03,127
5256.62,1318.18,127
5256.62,1333.33,127
5256.62,1348.48,127
5256.62,1363.64,127
5256.62,1378.79,127
5256.62,1393.94,127
5256.62,1409.09,127
5256.62,1424.24,127
5256.62,1439.39,127
5256.62,1454.55,127
5256.62,1469.7,127
5256.62,1484.85,127
5256.62,1500,127
5267.28,0,130
5267.28,15.1515,130
5267.28,30.303,130
5267.28,45.4545,130
5267.28,60.6061,130
5267.28,75.7576,130
5267.28,90.9091,127
5267.28,106.061,127
5267.28,121.212,127
5267.28,136.364,127
5267.28,151.515,127
5267.28,166.667,127
5267.28,181.818,127
5267.28,196.97,127
5267.28,212.121,127
5267.28,227.273,127
5267.28,242.424,127
5267.28,257.576,127
5267.28,272.727,127
5267.28,287.879,127
5267.28,303.03,127
5267.28,318.182,127
5267.28,333.333,127
5267.28,348.485,127
5267.28,363.636,127
5267.28,378.788,127
5267.28,393.939,127
5267.28,409.091,127
5267.28,424.242,127
5267.28,439.394,127
5267.28,454.545,127
5267.28,469.697,127
5267.28,484.848,127
5267.28,500,127
5267.28,515.152,127
5267.28,530.303,127
5267.28,545.455,127
5267.28,560.606,127
5267.28,575.758,127
5267.28,590.909,127
5267.28,606.061,127
5267.28,621.212,127
5267.28,636.364,127
5267.28,651.515,127
5267.28,666.667,127
5267.28,681.818,127
5267.28,696.97,127
5267.28,712.121,127
5267.28,727.273,127
5267.28,742.424,127
5267.28,757.576,127
5267.28,772.727,127
5267.28,787.879,127
5267.28,803.03,127
5267.28,818.182,127
5267.28,833.333,127
5267.28,848.485,127
5267.28,863.636,127
5267.28,878.788,127
5267.28,893.939,127
5267.28,909.091,127
5267.28,924.242,127
5267.28,939.394,127
5267.28,954.545,127
5267.28,969.697,127
5267.28,984.848,127
5267.28,1000,127
5267.28,1015.15,127
5267.28,1030.3,127
5267.28,1045.45,127
5267.28,1060.61,127
5267.28,1075.76,127
5267.28,1090.91,127
5267.28,1106.06,127
5267.28,1121.21,127
5267.28,1136.36,127
5267.28,1151.52,127
5267.28,1166.67,127
5267.28,1181.82,127
5267.28,1196.97,127
5267.28,1212.12,127
5267.28,1227.27,127
5267.28,1242.42,127
5267.28,1257.58,127
5267.28,1272.73,127
5267.28,1287.88,127
5267.28,1303.03,127
5267.28,1318.18,127
5267.28,1333.33,127
5267.28,1348.48,127
5267.28,1363.64,127
5267.28,1378.79,127
5267.28,1393.94,127
5267.28,1409.09,127
5267.28,1424.24,127
5267.28,1439.39,127
5267.28,1454.55,127
5267.28,1469.7,127
5267.28,1484.85,127
5267.28,1500,127
5277.94,0,130
5277.94,15.1515,130
5277.94,30.303,130
5277.94,45.4545,130
5277.94,60.6061,130
5277.94,75.7576,130
5277.94,90.9091,130
5277.94,106.061,127
5277.94,121.212,127
5277.94,136.364,127
5277.94,151.515,127
5277.94,166.667,127
5277.94,181.818,127
5277.94,196.97,127
5277.94,212.121,127
5277.94,227.273,127
5277.94,242.424,127
5277.94,257.576,127
5277.94,272.727,127
5277.94,287.879,127
5277.94,303.03,127
5277.94,318.182,127
5277.94,333.333,127
5277.94,348.485,127
5277.94,363.636,127
5277.94,378.788,127
5277.94,393.939,127
5277.94,409.091,127
5277.94,424.242,127
5277.94,439.394,127
5277.94,454.545,127
5277.94,469.697,127
5277.94,484.848,127
5277.94,500,127
5277.94,515.152,127
5277.94,530.303,127
5277.94,545.455,127
5277.94,560.606,127
5277.94,575.758,127
5277.94,590.909,127
5277.94,606.061,127
5277.94,621.212,127
5277.94,636.364,127
5277.94,651.515,127
5277.94,666.667,127
5277.94,681.818,127
5277.94,696.97,127
5277.94,712.121,127
5277.94,727.273,127
5277.94,742.424,127
5277.94,757.576,127
5277.94,772.727,127
5277.94,787.879,127
5277.94,803.03,127
5277.94,818.182,127
5277.94,833.333,127
5277.94,848.485,127
5277.94,863.636,127
5277.94,878.788,127
5277.94,893.939,127
5277.94,909.091,127
5277.94,924.242,127
5277.94,939.394,127
5277.94,954.545,127
5277.94,969.697,127
5277.94,984.848,127
5277.94,1000,127
5277.94,1015.15,127
5277.94,1030.3,127
5277.94,1045.45,127
5277.94,1060.61,127
5277.94,1075.76,127
5277.94,1090.91,127
5277.94,1106.06,127
5277.94,1121.21,127
5277.94,1136.36,127
5277.94,1151.52,127
5277.94,1166.67,127
5277.94,1181.82,127
5277.94,1196.97,127
5277.94,1212.12,127
5277.94,1227.27,127
5277.94,1242.42,127
5277.94,1257.58,127
5277.94,1272.73,127
5277.94,1287.88,127
5277.94,1303.03,127
5277.94,1318.18,127
5277.94,1333.33,127
5277.94,1348.48,127
5277.94,1363.64,127
5277.94,1378.79,127
5277.94,1393.94,127
5277.94,1409.09,127
5277.94,1424.24,127
5277.94,1439.39,127
5277.94,1454.55,127
5277.94,1469.7,127
5277.94,1484.85,127
5277.94,1500,127
5288.6,0,130
5288.6,15.1515,130
5288.6,30.303,130
5288.6,45.4545,130
5288.6,60.6061,130
5288.6,75.7576,130
5288.6,90.9091,130
5288.6,106.061,130
5288.6,121.212,127
5288.6,136.364,127
5288.6,151.515,127
5288.6,166.667,127
5288.6,181.818,127
5288.6,196.97,127
5288.6,212.121,127
5288.6,227.273,127
5288.6,242.424,127
5288.6,257.576,127
5288.6,272.727,127
5288.6,287.879,127
5288.6,303.03,127
5288.6,318.182,127
5288.6,333.333,127
5288.6,348.485,127
5288.6,363.636,127
5288.6,378.788,127
5288.6,393.939,127
5288.6,409.091,127
5288.6,424.242,127
5288.6,439.394,127
5288.6,454.545,127
5288.6,469.697,127
5288.6,484.848,127
5288.6,500,127
5288.6,515.152,127
5288.6,530.303,127
5288.6,545.455,127
5288.6,560.606,127
5288.6,575.758,127
5288.6,590.909,127
5288.6,606.061,127
5288.6,621.212,127
5288.6,636.364,127
5288.6,651.515,127
5288.6,666.667,127
5288.6,681.818,127
5288.6,696.97,127
5288.6,712.121,127
5288.6,727.273,127
5288.6,742.424,127
5288.6,757.576,127
5288.6,772.727,127
5288.6,787.879,127
5288.6,803.03,127
5288.6,818.182,127
5288.6,833.333,127
5288.6,848.485,127
5288.6,863.636,127
5288.6,878.788,127
5288.6,893.939,127
5288.6,909.091,127
5288.6,924.242,127
5288.6,939.394,127
5288.6,954.545,127
5288.6,969.697,127
5288.6,984.848,127
5288.6,1000,127
5288.6,1015.15,127
5288.6,1030.3,127
5288.6,1045.45,127
5288.6,1060.61,127
5288.6,1075.76,127
5288.6,1090.91,127
5288.6,1106.06,127
5288.6,1121.21,127
5288.6,1136.36,127
5288.6,1151.52,127
5288.6,1166.67,127
5288.6,1181.82,127
5288.6,1196.97,127
5288.6,1212.12,127
5288.6,1227.27,127
5288.6,1242.42,127
5288.6,1257.58,127
5288.6,1272.73,127
5288.6,1287.88,127
5288.6,1303.03,127
5288.6,1318.18,127
5288.6,1333.33,127
5288.6,1348.48,127
5288.6,1363.64,127
5288.6,1378.79,127
5288.6,1393.94,127
5288.6,1409.09,127
5288.6,1424.24,127
5288.6,1439.39,127
5288.6,1454.55,127
5288.6,1469.7,127
5288.6,1484.85,127
5288.6,1500,127
5299.27,0,130
5299.27,15.1515,130
5299.27,30.303,130
5299.27,45.4545,130
5299.27,60.6061,130
5299.27,75.7576,130
5299.27,90.9091,130
5299.27,106.061,130
5299.27,121.212,130
5299.27,136.364,127
5299.27,151.515,127
5299.27,166.667,127
5299.27,181.818,127
5299.27,196.97,127
5299.27,212.121,127
5299.27,227.273,127
5299.27,242.424,127
5299.27,257.576,127
5299.27,272.727,127
5299.27,287.879,127
5299.27,303.03,127
5299.27,318.182,127
5299.27,333.333,127
5299.27,348.485,127
5299.27,363.636,127
5299.27,378.788,127
5299.27,393.939,127
5299.27,409.091,127
5299.27,424.242,127
5299.27,439.394,127
5299.27,454.545,127
5299.27,469.697,127
5299.27,484.848,127
5299.27,500,127
5299.27,515.152,127
5299.27,530.303,127
5299.27,545.455,127
5299.27,560.606,127
5299.27,575.758,127
5299.27,590.909,127
5299.27,606.061,127
5299.27,621.212,127
5299.27,636.364,127
5299.27,651.515,127
5299.27,666.667,127
5299.27,681.818,127
5299.27,696.97,127
5299.27,712.121,127
5299.27,727.273,127
5299.27,742.424,127
5299.27,757.576,127
5299.27,772.727,127
5299.27,787.879,127
5299.27,803.03,127
5299.27,818.182,127
5299.27,833.333,127
5299.27,848.485,127
5299.27,863.636,127
5299.27,878.788,127
5299.27,893.939,127
5299.27,909.091,127
5299.27,924.242,127
5299.27,939.394,127
5299.27,954.545,127
5299.27,969.697,127
5299.27,984.848,127
5299.27,1000,127
5299.27,1015.15,127
5299.27,1030.3,127
5299.27,1045.45,127
5299.27,1060.61,127
5299.27,1075.76,127
5299.27,1090.91,127
5299.27,1106.06,127
5299.27,1121.21,127
5299.27,1136.36,127
5299.27,1151.52,127
5299.27,1166.67,127
5299.27,1181.82,127
5299.27,1196.97,127
5299.27,1212.12,127
5299.27,1227.27,127
5299.27,1242.42,127
5299.27,1257.58,127
5299.27,1272.73,127
5299.27,1287.88,127
5299.27,1303.03,127
5299.27,1318.18,127
5299.27,1333.33,127
5299.27,1348.48,127
5299.27,1363.64,127
5299.27,1378.79,127
5299.27,1393.94,127
5299.27,1409.09,127
5299.27,1424.24,127
5299.27,1439.39,127
5299.27,1454.55,127
5299.27,1469.7,127
5299.27,1484.85,127
5299.27,1500,127
5309.93,0,130
5309.93,15.1515,130
5309.93,30.303,130
5309.93,45.4545,130
5309.93,60.6061,130
5309.93,75.7576,130
5309.93,90.9091,130
5309.93,106.061,130
5309.93,121.212,130
5309.93,136.364,130
5309.93,151.515,127
5309.93,166.667,127
5309.93,181.818,127
5309.93,196.97,127
5309.93,212.121,127
5309.93,227.273,127
5309.93,242.424,127
5309.93,257.576,127
5309.93,272.727,127
5309.93,287.879,127
5309.93,303.03,127
5309.93,318.182,127
5309.93,333.333,127
5309.93,348.485,127
5309.93,363.636,127
5309.93,378.788,127
5309.93,393.939,127
5309.93,409.091,127
5309.93,424.242,127
5309.93,439.394,127
5309.93,454.545,127
5309.93,469.697,127
5309.93,484.848,127
5309.93,500,127
5309.93,515.152,127
5309.93,530.303,127
5309.93,545.455,127
5309.93,560.606,127
5309.93,575.758,127
5309.93,590.909,127
5309.93,606.061,127
5309.93,621.212,127
5309.93,636.364,127
5309.93,651.515,127
5309.93,666.667,127
5309.93,681.818,127
5309.93,696.97,127
5309.93,712.121,127
5309.93,727.273,127
5309.93,742.424,127
5309.93,757.576,127
5309.93,772.727,127
5309.93,787.879,127
5309.93,803.03,127
5309.93,818.182,127
5309.93,833.333,127
5309.93,848.485,127
5309.93,863.636,127
5309.93,878.788,127
5309.93,893.939,127
5309.93,909.091,127
5309.93,924.242,127
5309.93,939.394,127
5309.93,954.545,127
5309.93,969.697,127
5309.93,984.848,127
5309.93,1000,127
5309.93,1015.15,127
5309.93,1030.3,127
5309.93,1045.45,127
5309.93,1060.61,127
5309.93,1075.76,127
5309.93,1090.91,127
5309.93,1106.06,127
5309.93,1121.21,127
5309.93,1136.36,127
5309.93,1151.52,127
5309.93,1166.67,127
5309.93,1181.82,127
5309.93,1196.97,127
5309.93,1212.12,127
5309.93,1227.27,127
5309.93,1242.42,127
5309.93,1257.58,127
5309.93,1272.73,127
5309.93,1287.88,127
5309.93,1303.03,127
5309.93,1318.18,127
5309.93,1333.33,127
5309.93,1348.48,127
5309.93,1363.64,127
5309.93,1378.79,127
5309.93,1393.94,127
5309.93,1409.09,127
5309.93,1424.24,127
5309.93,1439.39,127
5309.93,1454.55,127
5309.93,1469.7,127
5309.93,1484.85,127
5309.93,1500,127
5320.59,0,130
5320.59,15.1515,130
5320.59,30.303,130
5320.59,45.4545,130
5320.59,60.6061,130
5320.59,75.7576,130
5320.59,90.9091,130
5320.59,106.061,130
5320.59,121.212,130
5320.59,136.364,130
5320.59,151.515,130
5320.59,166.667,127
5320.59,181.818,127
5320.59,196.97,127
5320.59,212.121,127
5320.59,227.273,127
5320.59,242.424,127
5320.59,257.576,127
5320.59,272.727,127
5320.59,287.879,127
5320.59,303.03,127
5320.59,318.182,127
5320.59,333.333,127
5320.59,348.485,127
5320.59,363.636,127
5320.59,378.788,127
5320.59,393.939,127
5320.59,409.091,127
5320.59,424.242,127
5320.59,439.394,127
5320.59,454.545,127
5320.59,469.697,127
5320.59,484.848,127
5320.59,500,127
5320.59,515.152,127
5320.59,530.303,127
5320.59,545.455,127
5320.59,560.606,127
5320.59,575.758,127
5320.59,590.909,127
5320.59,606.061,127
5320.59,621.212,127
5320.59,636.364,127
5320.59,651.515,127
5320.59,666.667,127
5320.59,681.818,127
5320.59,696.97,127
5320.59,712.121,127
5320.59,727.273,127
5320.59,742.424,127
5320.59,757.576,127
5320.59,772.727,127
5320.59,787.879,127
5320.59,803.03,127
5320.59,818.182,127
5320.59,833.333,127
5320.59,848.485,127
5320.59,863.636,127
5320.59,878.788,127
5320.59,893.939,127
5320.59,909.091,127
5320.59,924.242,127
5320.59,939.394,127
5320.59,954.545,127
5320.59,969.697,127
5320.59,984.848,127
5320.59,1000,127
5320.59,1015.15,127
5320.59,1030.3,127
5320.59,1045.45,127
5320.59,1060.61,127
5320.59,1075.76,127
5320.59,1090.91,127
5320.59,1106.06,127
5320.59,1121.21,127
5320.59,1136.36,127
5320.59,1151.52,127
5320.59,1166.67,127
5320.59,1181.82,127
5320.59,1196.97,127
5320.59,1212.12,127
5320.59,1227.27,127
5320.59,1242.42,127
5320.59,1257.58,127
5320.59,1272.73,127
5320.59,1287.88,127
5320.59,1303.03,127
5320.59,1318.18,127
5320.59,1333.33,127
5320.59,1348.48,127
5320.59,1363.64,127
5320.59,1378.79,127
5320.59,1393.94,127
5320.59,1409.09,127
5320.59,1424.24,127
5320.59,1439.39,127
5320.59,1454.55,127
5320.59,1469.7,127
5320.59,1484.85,127
5320.59,1500,127
5331.25,0,156
5331.25,15.1515,130
5331.25,30.303,130
5331.25,45.4545,130
5331.25,60.6061,130
5331.25,75.7576,130
5331.25,90.9091,130
5331.25,106.061,130
5331.25,121.212,130
5331.25,136.364,130
5331.25,151.515,130
5331.25,166.667,130
5331.25,181.818,127
5331.25,196.97,127
5331.25,212.121,127
5331.25,227.273,127
5331.25,242.424,127
5331.25,257.576,127
5331.25,272.727,127
5331.25,287.879,127
5331.25,303.03,127
5331.25,318.182,127
5331.25,333.333,127
5331.25,348.485,127
5331.25,363.636,127
5331.25,378.788,127
5331.25,393.939,127
5331.25,409.091,127
5331.25,424.242,127
5331.25,439.394,127
5331.25,454.545,127
5331.25,469.697,127
5331.25,484.848,127
5331.25,500,127
5331.25,515.152,127
5331.25,530.303,127
5331.25,545.455,127
5331.25,560.606,127
5331.25,575.758,127
5331.25,590.909,127
5331.25,606.061,127
5331.25,621.212,127
5331.25,636.364,127
5331.25,651.515,127
5331.25,666.667,127
5331.25,681.818,127
5331.25,696.97,127
5331.25,712.121,127
5331.25,727.273,127
5331.25,742.424,127
5331.25,757.576,127
5331.25,772.727,127
5331.25,787.879,127
5331.25,803.03,127
5331.25,818.182,127
5331.25,833.333,127
5331.25,848.485,127
5331.25,863.636,127
5331.25,878.788,127
5331.25,893.939,127
5331.25,909.091,127
5331.25,924.242,127
5331.25,939.394,127
5331.25,954.545,127
5331.25,969.697,127
5331.25,984.848,127
5331.25,1000,127
5331.25,1015.15,127
5331.25,1030.3,127
5331.25,1045.45,127
5331.25,1060.61,127
5331.25,1075.76,127
5331.25,1090.91,127
5331.25,1106.06,127
5331.25,1121.21,127
5331.25,1136.36,127
5331.25,1151.52,127
5331.25,1166.67,127
5331.25,1181.82,127
5331.25,1196.97,127
5331.25,1212.12,127
5331.25,1227.27,127
5331.25,1242.42,127
5331.25,1257.58,127
5331.25,1272.73,127
5331.25,1287.88,127
5331.25,1303.03,127
5331.25,1318.18,127
5331.25,1333.33,127
5331.25,1348.48,127
5331.25,1363.64,127
5331.25,1378.79,127
5331.25,1393.94,127
5331.25,1409.09,127
5331.25,1424.24,127
5331.25,1439.39,127
5331.25,1454.55,127
5331.25,1469.7,127
5331.25,1484.85,127
5331.25,1500,127
5341.92,0,0
5341.92,15.1515,156
5341.92,30.303,130
5341.92,45.4545,130
5341.92,60.6061,130
5341.92,75.7576,130
5341.92,90.9091,130
5341.92,106.061,130
5341.92,121.212,130
5341.92,136.364,130
5341.92,151.515,130
5341.92,166.667,130
5341.92,181.818,130
5341.92,196.97,127
5341.92,212.121,127
5341.92,227.273,127
5341.92,242.424,127
5341.92,257.576,127
5341.92,272.727,127
5341.92,287.879,127
5341.92,303.03,127
5341.92,318.182,127
5341.92,333.333,127
5341.92,348.485,127
5341.92,363.636,127
5341.92,378.788,127
5341.92,393.939,127
5341.92,409.091,127
5341.92,424.242,127
5341.92,439.394,127
5341.92,454.545,127
5341.92,469.697,127
5341.92,484.848,127
5341.92,500,127
5341.92,515.152,127
5341.92,530.303,127
5341.92,545.455,127
5341.92,560.606,127
5341.92,575.758,127
5341.92,590.909,127
5341.92,606.061,127
5341.92,621.212,127
5341.92,636.364,127
5341.92,651.515,127
5341.92,666.667,127
5341.92,681.818,127
5341.92,696.97,127
5341.92,712.121,127
5341.92,727.273,127
5341.92,742.424,127
5341.92,757.576,127
5341.92,772.727,127
5341.92,787.879,127
5341.92,803.03,127
5341.92,818.182,127
5341.92,833.333,127
5341.92,848.485,127
5341.92,863.636,127
5341.92,878.788,127
5341.92,893.939,127
5341.92,909.091,127
5341.92,924.242,127
5341.92,939.394,127
5341.92,954.545,127
5341.92,969.697,127
5341.92,984.848,127
5341.92,1000,127
5341.92,1015.15,127
5341.92,1030.3,127
5341.92,1045.45,127
5341.92,1060.61,127
5341.92,1075.76,127
5341.92,1090.91,127
5341.92,1106.06,127
5341.92,1121.21,127
5341.92,1136.36,127
5341.92,1151.52,127
5341.92,1166.67,127
5341.92,1181.82,127
5341.92,1196.97,127
5341.92,1212.12,127
5341.92,1227.27,127
5341.92,1242.42,127
5341.92,1257.58,127
5341.92,1272.73,127
5341.92,1287.88,127
5341.92,1303.03,127
5341.92,1318.18,127
5341.92,1333.33,127
5341.92,1348.48,127
5341.92,1363.64,127
5341.92,1378.79,127
5341.92,1393.94,127
5341.92,1409.09,127
5341.92,1424.24,127
5341.92,1439.39,127
5341.92,1454.55,127
5341.92,1469.7,127
5341.92,1484.85,127
5341.92,1500,127
5352.58,0,0
5352.58,15.1515,0
5352.58,30.303,156
5352.58,45.4545,130
5352.58,60.6061,130
5352.58,75.7576,130
5352.58,90.9091,130
5352.58,106.061,130
5352.58,121.212,130
5352.58,136.364,130
5352.58,151.515,130
5352.58,166.667,130
5352.58,181.818,130
5352.58,196.97,130
5352.58,212.121,127
5352.58,227.273,127
5352.58,242.424,127
5352.58,257.576,127
5352.58,272.727,127
5352.58,287.879,127
5352.58,303.03,127
5352.58,318.182,127
5352.58,333.333,127
5352.58,348.485,127
5352.58,363.636,127
5352.58,378.788,127
5352.58,393.939,127
5352.58,409.091,127
5352.58,424.242,127
5352.58,439.394,127
5352.58,454.545,127
5352.58,469.697,127
5352.58,484.848,127
5352.58,500,127
5352.58,515.152,127
5352.58,530.303,127
5352.58,545.455,127
5352.58,560.606,127
5352.58,575.758,127
5352.58,590.909,127
5352.58,606.061,127
5352.58,621.212,127
5352.58,636.364,127
5352.58,651.515,127
5352.58,666.667,127
5352.58,681.818,127
5352.58,696.97,127
5352.58,712.121,127
5352.58,727.273,127
5352.58,742.424,127
5352.58,757.576,127
5352.58,772.727,127
5352.58,787.879,127
5352.58,803.03,127
5352.58,818.182,127
5352.58,833.333,127
5352.58,848.485,127
5352.58,863.636,127
5352.58,878.788,127
5352.58,893.939,127
5352.58,909.091,127
5352.58,924.242,127
5352.58,939.394,127
5352.58,954.545,127
5352.58,969.697,127
5352.58,984.848,127
5352.58,1000,127
5352.58,1015.15,127
5352.58,1030.3,127
5352.58,1045.45,127
5352.58,1060.61,127
5352.58,1075.76,127
5352.58,1090.91,127
5352.58,1106.06,127
5352.58,1121.21,127
5352.58,1136.36,127
5352.58,1151.52,127
5352.58,1166.67,127
5352.58,1181.82,127
5352.58,1196.97,127
5352.58,1212.12,127
